Date	Open	High	Low	Close	Volume	Market Cap
Jul 02, 2019 	0.995718 	1.01 	0.976975 	1.00 	29,747,160,959 	3,619,787,352
Jul 01, 2019 	0.991538 	1.00 	0.984395 	0.996052 	28,817,659,770 	3,586,361,277
Jun 30, 2019 	1.00 	1.00 	0.986766 	0.992487 	27,348,295,158 	3,573,328,668
Jun 29, 2019 	1.00 	1.01 	0.990677 	0.998604 	28,377,740,799 	3,595,353,336
Jun 28, 2019 	0.986239 	1.01 	0.978437 	1.00 	32,485,233,996 	3,600,766,046
Jun 27, 2019 	0.992220 	1.01 	0.970494 	0.985739 	38,157,617,576 	3,534,068,745
Jun 26, 2019 	0.999653 	1.01 	0.984076 	0.991819 	41,336,848,793 	3,545,698,254
Jun 25, 2019 	0.997399 	1.01 	0.993757 	0.999333 	23,472,410,545 	3,534,644,505
Jun 24, 2019 	0.995528 	1.00 	0.993718 	0.997842 	18,976,266,767 	3,563,170,776
Jun 23, 2019 	0.996571 	1.01 	0.991742 	0.996691 	20,905,913,458 	3,520,635,648
Jun 22, 2019 	1.00 	1.02 	0.992758 	0.995817 	29,687,375,142 	3,517,547,293
Jun 21, 2019 	1.00 	1.01 	0.998090 	1.00 	20,328,307,388 	3,573,037,046
Jun 20, 2019 	1.00 	1.01 	0.995611 	1.00 	17,138,142,841 	3,548,510,405
Jun 19, 2019 	0.999570 	1.00 	0.998373 	1.00 	14,726,683,847 	3,542,188,390
Jun 18, 2019 	1.00 	1.01 	0.998535 	0.999952 	15,771,300,771 	3,529,616,182
Jun 17, 2019 	1.00 	1.01 	1.00 	1.00 	15,343,961,198 	3,540,042,489
Jun 16, 2019 	1.01 	1.02 	1.00 	1.00 	23,029,024,600 	3,479,357,227
Jun 15, 2019 	1.01 	1.01 	1.00 	1.01 	17,956,308,862 	3,456,234,353
Jun 14, 2019 	1.00 	1.01 	0.999992 	1.01 	18,830,907,639 	3,453,254,932
Jun 13, 2019 	1.00 	1.01 	0.999458 	1.00 	18,003,592,840 	3,428,991,225
Jun 12, 2019 	1.01 	1.01 	1.00 	1.00 	18,810,991,260 	3,364,252,865
Jun 11, 2019 	1.01 	1.01 	0.998849 	1.01 	16,753,427,566 	3,325,919,824
Jun 10, 2019 	1.00 	1.01 	0.998146 	1.01 	19,122,573,655 	3,294,730,228
Jun 09, 2019 	1.00 	1.01 	0.998939 	1.00 	17,201,793,659 	3,248,557,122
Jun 08, 2019 	1.01 	1.01 	1.00 	1.00 	16,292,169,466 	3,254,244,638
Jun 07, 2019 	1.00 	1.01 	1.00 	1.01 	18,921,026,163 	3,260,471,456
Jun 06, 2019 	1.01 	1.01 	0.997716 	1.00 	18,802,214,962 	3,241,244,686
Jun 05, 2019 	0.995753 	1.01 	0.994518 	1.01 	21,458,472,361 	3,209,466,412
Jun 04, 2019 	1.00 	1.01 	0.987746 	0.995063 	25,914,212,183 	3,147,471,970
Jun 03, 2019 	1.00 	1.01 	0.993830 	0.999562 	22,385,023,537 	3,134,744,366
Jun 02, 2019 	1.00 	1.01 	0.996735 	1.00 	19,634,978,743 	3,138,617,718
Jun 01, 2019 	1.00 	1.01 	0.998526 	1.00 	22,485,000,932 	3,144,304,603
May 31, 2019 	1.00 	1.01 	0.993182 	1.00 	25,677,215,086 	3,141,419,357
May 30, 2019 	1.00 	1.02 	0.994909 	1.00 	31,068,176,490 	3,125,081,885
May 29, 2019 	1.00 	1.01 	0.997401 	1.00 	23,307,763,254 	3,119,583,210
May 28, 2019 	1.01 	1.01 	0.998150 	1.00 	24,888,400,606 	3,118,810,070
May 27, 2019 	1.01 	1.03 	1.00 	1.00 	27,213,312,566 	3,099,775,591
May 26, 2019 	1.00 	1.02 	0.995218 	1.01 	21,971,964,413 	3,092,734,490
May 25, 2019 	1.00 	1.01 	1.00 	1.00 	18,881,328,532 	3,068,124,541
May 24, 2019 	1.00 	1.01 	1.00 	1.00 	23,073,515,294 	3,040,673,514
May 23, 2019 	1.00 	1.01 	0.995199 	1.00 	21,455,730,502 	2,985,994,358
May 22, 2019 	1.01 	1.01 	0.994682 	1.00 	21,111,582,275 	2,931,005,794
May 21, 2019 	1.00 	1.01 	0.999932 	1.01 	21,591,636,939 	2,936,972,060
May 20, 2019 	1.01 	1.02 	0.995786 	1.00 	23,800,323,103 	2,876,744,726
May 19, 2019 	0.997268 	1.02 	0.993213 	1.01 	26,838,449,167 	2,870,362,982
May 18, 2019 	0.993393 	1.01 	0.992881 	0.996640 	21,555,335,781 	2,829,192,012
May 17, 2019 	0.999802 	1.02 	0.976610 	0.996773 	32,783,960,324 	2,829,570,346
May 16, 2019 	1.00 	1.01 	0.991531 	0.999040 	34,137,196,163 	2,834,358,443
May 15, 2019 	1.00 	1.01 	0.996158 	1.00 	27,509,475,185 	2,831,709,801
May 14, 2019 	1.00 	1.01 	0.993394 	1.00 	31,171,158,466 	2,801,454,823
May 13, 2019 	0.995625 	1.01 	0.990648 	1.01 	24,593,762,690 	2,814,581,049
May 12, 2019 	1.00 	1.01 	0.994844 	0.995634 	26,115,401,657 	2,765,964,070
May 11, 2019 	1.00 	1.01 	0.996983 	1.00 	26,823,706,394 	2,780,202,557
May 10, 2019 	0.998959 	1.01 	0.991036 	1.00 	16,345,518,855 	2,779,655,673
May 09, 2019 	1.00 	1.00 	0.996554 	0.999281 	13,582,927,983 	2,774,598,197
May 08, 2019 	0.998043 	1.01 	0.993184 	1.00 	12,724,666,198 	2,780,409,484
May 07, 2019 	0.999558 	1.01 	0.994040 	0.998015 	16,055,442,570 	2,771,084,835
May 06, 2019 	1.00 	1.01 	0.995643 	0.999546 	14,133,150,896 	2,775,335,548
May 05, 2019 	1.00 	1.00 	0.994595 	1.00 	12,450,308,259 	2,786,657,649
